url,address,postCode,latitude,longitude,NumBeds,NumBaths,price,buildingStyle,buildingType,buildingDevelopment,buildingExteriorFinish,buildingFirePlace,buildingHeatingType,buildingHeatingFuel,buildingCoolingType,propertyOwnershipType,propertyType,parkingType,numParking
https://www.royallepage.ca/en/property/ontario/toronto/211-111-merton-st/16200621/mlsc5366709/,"#211 -111 MERTON ST, Toronto, Ontario, M4S 3A7",M4S 3A7,0,0,2,2,949000,Apartment,,,Concrete,,Heat Pump,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/503-88-scott-st/16196117/mlsc5366370/,"#503 -88 SCOTT ST, Toronto, Ontario, M5E 0A9",M5E 0A9,0,0,2,2,939000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/801-3181-bayview-ave/16200988/mlsc5366380/,"#801 -3181 BAYVIEW AVE, Toronto, Ontario, M2K 2Y2",M2K 2Y2,0,0,2,2,919900,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/3-keith-ave/16196471/mlsw5366140/,"3 KEITH AVE, Toronto, Ontario, M6E 2C4",M6E 2C4,0,0,2+1,2,899999,Detached,,,Brick,Yes,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/53-mortimer-ave/16195583/mlse5365704/,"53 MORTIMER AVE, Toronto, Ontario, M4K 1Z9",M4K 1Z9,0,0,3+1,3,899900,Semi-Detached,,,"Brick, Vinyl",,Forced air,Natural gas,,Freehold,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/ph02-300-balliol-st/16196175/mlsc5365990/,"#PH02 -300 BALLIOL ST, Toronto, Ontario, M4S 3G6",M4S 3G6,0,0,2,2,899000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/105-11-christie-st/16194196/mlsc5365356/,"#105 -11 CHRISTIE ST, Toronto, Ontario, M6G 4C3",M6G 4C3,0,0,2,2,899000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/42-starspray-blvd/16196790/mlse5365676/,"42 STARSPRAY BLVD, Toronto, Ontario, M1C 4P3",M1C 4P3,0,0,3,3,899000,Detached,,,Brick,Yes,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Attached garage,2
https://www.royallepage.ca/en/property/ontario/toronto/1801-24-wellesley-st-w/16196165/mlsc5365893/,"#1801 -24 WELLESLEY ST W, Toronto, Ontario, M4Y 2X6",M4Y 2X6,0,0,2+1,2,899000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/89-milford-haven-dr/16193811/mlse5365342/,"89 MILFORD HAVEN DR, Toronto, Ontario, M1G 3C9",M1G 3C9,0,0,4+1,2,899000,Detached,,,Brick,,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,,4
https://www.royallepage.ca/en/property/ontario/toronto/4005-159-dundas-st-e/16196185/mlsc5366087/,"#4005 -159 DUNDAS ST E, Toronto, Ontario, M5B 1E4",M5B 1E4,0,0,2,2,899000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/4503-2221-yonge-st/16194205/mlsc5365459/,"#4503 -2221 YONGE ST, Toronto, Ontario, M4S 0B8",M4S 0B8,0,0,2,2,895000,Apartment,,,"Aluminum siding, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/908-11-bogert-ave/16196177/mlsc5366018/,"#908 -11 BOGERT AVE, Toronto, Ontario, M2N 0H4",M2N 0H4,0,0,2+1,2,889000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/3710-5-st-joseph-st/16195534/mlsc5365673/,"#3710 -5 ST JOSEPH ST, Toronto, Ontario, M4Y 1J6",M4Y 1J6,0,0,2+1,2,889000,Apartment,,,,,Heat Pump,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/urg01-7-lorraine-dr/16195591/mlsc5365849/,"#URG01 -7 LORRAINE DR, Toronto, Ontario, M2N 7H2",M2N 7H2,0,0,3,2,888888,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,2
https://www.royallepage.ca/en/property/ontario/toronto/3109-10-park-lawn-rd/16196655/mlsw5365838/,"#3109 -10 PARK LAWN RD, Toronto, Ontario, M8V 0H9",M8V 0H9,0,0,2+1,2,888000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/4809-8-the-esplanade-walk/16194191/mlsc5365321/,"#4809 -8 THE ESPLANADE WALK, Toronto, Ontario, M5E 0A6",M5E 0A6,0,0,2,2,888000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/239-falstaff-ave/16196006/mlsw5365911/,"239 FALSTAFF AVE, Toronto, Ontario, M6L 2T5",M6L 2T5,0,0,4,5,885000,Detached,,,"Brick, Stone",Yes,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Garage,4
https://www.royallepage.ca/en/property/ontario/toronto/235-falstaff-ave/16195546/mlsw5365884/,"235 FALSTAFF AVE, Toronto, Ontario, M6L 2T5",M6L 2T5,0,0,4,5,885000,Detached,,,"Brick, Stone",Yes,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Garage,4
https://www.royallepage.ca/en/property/ontario/toronto/237-falstaff-ave/16196004/mlsw5365908/,"237 FALSTAFF AVE, Toronto, Ontario, M6L 2T5",M6L 2T5,0,0,4,5,885000,Detached,,,"Brick, Stone",Yes,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Garage,4
https://www.royallepage.ca/en/property/ontario/toronto/17-kintyre-ave/16196127/mlse5366003/,"17 KINTYRE AVE, Toronto, Ontario, M4M 1M2",M4M 1M2,0,0,2,1,849900,Detached,,,Vinyl,Yes,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/22-millsborough-cres/16196704/mlsw5365652/,"22 MILLSBOROUGH CRES, Toronto, Ontario, M9C 5E8",M9C 5E8,0,0,3+1,2,849900,Semi-Detached,,,"Aluminum siding, Brick",,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Garage,1
https://www.royallepage.ca/en/property/ontario/toronto/817-2261-lake-shore-blvd-w/16196709/mlsw5365708/,"#817 -2261 LAKE SHORE BLVD W, Toronto, Ontario, M8V 3X1",M8V 3X1,0,0,2+1,2,835000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/901-260-merton-st-e/16201010/mlsc5366578/,"#901 -260 MERTON ST E, Toronto, Ontario, M4S 3G2",M4S 3G2,0,0,2,2,829000,Apartment,,,Brick,,Forced air,Natural gas,,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/27-buckhurst-cres/16200954/mlse5366569/,"27 BUCKHURST CRES, Toronto, Ontario, M1S 4C3",M1S 4C3,0,0,3+1,3,799990,Semi-Detached,,,"Aluminum siding, Brick",,Forced air,Electric,Central air conditioning,Freehold,Single Family,Attached garage,5
https://www.royallepage.ca/en/property/ontario/toronto/331-2100-bridletowne-circ/16196139/mlse5366110/,"#331 -2100 BRIDLETOWNE  CIRC, Toronto, Ontario, M1W 2L1",M1W 2L1,0,0,3+1,2,799910,Townhouse,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Visitor parking,1
https://www.royallepage.ca/en/property/ontario/toronto/125-horseley-hill-dr/16196125/mlse5365915/,"125 HORSELEY HILL DR, Toronto, Ontario, M1B 1W4",M1B 1W4,0,0,3+1,4,799900,Townhouse,,,"Aluminum siding, Brick",,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Attached garage,3
https://www.royallepage.ca/en/property/ontario/toronto/144-allanford-rd/16195563/mlse5366198/,"144 ALLANFORD RD, Toronto, Ontario, M1T 2N7",M1T 2N7,0,0,3+2,2,799000,Detached,,,Brick,Yes,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,,3
https://www.royallepage.ca/en/property/ontario/toronto/3507-8-eglinton-ave-e/16196762/mlsc5365612/,"#3507 -8 EGLINTON AVE E, Toronto, Ontario, M4P 0C1",M4P 0C1,0,0,2,2,799000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/1215-125-western-battery-rd/16201011/mlsc5366587/,"#1215 -125 WESTERN BATTERY RD, Toronto, Ontario, M6K 3R8",M6K 3R8,0,0,2,2,799000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/3-10-reidmount-ave/16194135/mlse5365329/,"##3 -10 REIDMOUNT AVE, Toronto, Ontario, M1S 1B2",M1S 1B2,0,0,3,2,799000,Townhouse,,,Brick,Yes,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Garage,2
https://www.royallepage.ca/en/property/ontario/toronto/2510-85-wood-st/16201004/mlsc5366531/,"#2510 -85 WOOD ST, Toronto, Ontario, M4Y 0E8",M4Y 0E8,0,0,1+1,1,765000,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/2502-5-concorde-pl/16196096/mlsc5366232/,"#2502 -5 CONCORDE PL, Toronto, Ontario, M3C 3M8",M3C 3M8,0,0,1+1,2,759900,Apartment,,,Concrete,,Heat Pump,Electric,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1312-120-parliament-st/16196103/mlsc5366271/,"#1312 -120 PARLIAMENT ST, Toronto, Ontario, M5A 2Y8",M5A 2Y8,0,0,2+1,1,749900,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",
https://www.royallepage.ca/en/property/ontario/toronto/7-syracuse-cres/16196121/mlse5365755/,"7 SYRACUSE CRES, Toronto, Ontario, M1E 2G7",M1E 2G7,0,0,3,3,749000,Semi-Detached,,,Brick,,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Attached garage,5
https://www.royallepage.ca/en/property/ontario/toronto/318-5233-dundas-st-w/16195940/mlsw5366128/,"#318 -5233 DUNDAS ST W, Toronto, Ontario, M9B 6M1",M9B 6M1,0,0,2+1,2,739000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,2
https://www.royallepage.ca/en/property/ontario/toronto/1405w-27-bathurst-st/16196779/mlsc5365787/,"#1405W -27 BATHURST ST, Toronto, Ontario, M5V 0R1",M5V 0R1,0,0,1+1,1,738000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/624-7-kenaston-gdns/16200941/mlsc5366801/,"#624 -7 KENASTON GDNS, Toronto, Ontario, M2K 1G7",M2K 1G7,0,0,2,2,729000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/3606-16-yonge-st/16195602/mlsc5366142/,"#3606 -16 YONGE ST, Toronto, Ontario, M5E 2A3",M5E 2A3,0,0,1+1,2,719900,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Visitor parking,
https://www.royallepage.ca/en/property/ontario/toronto/702-15-queens-quay-e/16196783/mlsc5365816/,"#702 -15 QUEENS QUAY E, Toronto, Ontario, M5E 0A4",M5E 0A4,0,0,1+1,1,699999,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/15-beechwood-ave/16194053/mlsw5365517/,"15 BEECHWOOD AVE, Toronto, Ontario, M6N 4S9",M6N 4S9,0,0,2,1,699900,Detached,,,"Brick, Stone",,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,,1
https://www.royallepage.ca/en/property/ontario/toronto/504-1185-the-queensway/16200908/mlsw5343193/,"#504 -1185 THE QUEENSWAY, Toronto, Ontario, M8Z 0C6",M8Z 0C6,0,0,2+1,2,699900,Apartment,,,Concrete,,Radiant heat,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",6
https://www.royallepage.ca/en/property/ontario/toronto/1006-100-harrison-garden-blvd/16194212/mlsc5365485/,"#1006 -100 HARRISON GARDEN BLVD, Toronto, Ontario, M2N 0C2",M2N 0C2,0,0,2+1,2,699900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/6-76-castlebury-cres/16196159/mlsc5365386/,"#6 -76 CASTLEBURY CRES, Toronto, Ontario, M2H 1W8",M2H 1W8,0,0,3,2,699888,Townhouse,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,,1
https://www.royallepage.ca/en/property/ontario/toronto/603-224-king-st-w/16194183/mlsc5365266/,"#603 -224 KING ST W, Toronto, Ontario, M5H 0A6",M5H 0A6,0,0,1,1,699000,Apartment,,,Concrete,,Heat Pump,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/2303-2015-sheppard-ave-e/16196107/mlsc5366300/,"#2303 -2015 SHEPPARD AVE E, Toronto, Ontario, M2J 1W6",M2J 1W6,0,0,2+1,2,699000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/89-2-litchfield-crt/16196001/mlsw5365902/,"#89 -2 LITCHFIELD CRT, Toronto, Ontario, M9V 2A8",M9V 2A8,0,0,4+1,3,699000,Townhouse,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Garage,3
https://www.royallepage.ca/en/property/ontario/toronto/2608-1-scott-st/16200942/mlsc5366805/,"#2608 -1 SCOTT ST, Toronto, Ontario, M5E 1A1",M5E 1A1,0,0,1+1,1,699000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/901-71-simcoe-st/16194217/mlsc5365514/,"##901 -71 SIMCOE ST, Toronto, Ontario, M5J 2S9",M5J 2S9,0,0,1+1,2,688000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/807-1001-bay-st/16200992/mlsc5366436/,"#807 -1001 BAY ST, Toronto, Ontario, M5S 3A6",M5S 3A6,0,0,1+1,1,669000,Apartment,,,Concrete,,Heat Pump,Electric,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",
https://www.royallepage.ca/en/property/ontario/toronto/3509-4968-yonge-st/16201005/mlsc5366553/,"#3509 -4968 YONGE ST, Toronto, Ontario, M2N 7G9",M2N 7G9,0,0,2,1,659000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/20-37-four-winds-dr/16200854/mlsw5366691/,"## 20 -37 FOUR WINDS DR, Toronto, Ontario, M3J 1K7",M3J 1K7,0,0,3,2,649900,Townhouse,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,,1
https://www.royallepage.ca/en/property/ontario/toronto/578a-wellington-st/16196728/mlsc5365782/,"578A WELLINGTON ST, Toronto, Ontario, M5V 2X5",M5V 2X5,0,0,1,1,649900,Townhouse,,,Brick,Yes,Heat Pump,Electric,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/14-chevron-cres/16200962/mlse5366794/,"14 CHEVRON CRES, Toronto, Ontario, M1K 3N4",M1K 3N4,0,0,3+1,3,649000,Semi-Detached,,,Brick,,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Carport,2
https://www.royallepage.ca/en/property/ontario/toronto/1205-275-yorkland-rd/16200943/mlsc5366807/,"#1205 -275 YORKLAND RD, Toronto, Ontario, M2J 0B4",M2J 0B4,0,0,1+1,1,645000,Apartment,,,Concrete,,,,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1306-260-heath-st-w/16193775/mlsc5365411/,"##1306 -260 HEATH ST W, Toronto, Ontario, M5P 3L6",M5P 3L6,0,0,1,1,639000,Apartment,,,Brick,,Forced air,Electric,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/2307-426-university-ave/16200995/mlsc5366463/,"#2307 -426 UNIVERSITY AVE, Toronto, Ontario, M5G 1S9",M5G 1S9,0,0,1,1,635000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/388-1-greystone-walk-dr/16194134/mlse5365298/,"#388 -1 GREYSTONE WALK DR, Toronto, Ontario, M1K 5J3",M1K 5J3,0,0,2+1,2,625000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",2
https://www.royallepage.ca/en/property/ontario/toronto/2807-1-the-esplanade-st/16201094/mlsc5366635/,"#2807 -1 THE ESPLANADE ST, Toronto, Ontario, M5E 0A8",M5E 0A8,0,0,1+1,1,619000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/630-22-southport-st/16200836/mlsw5366529/,"#630 -22 SOUTHPORT ST, Toronto, Ontario, M6S 4Y9",M6S 4Y9,0,0,1+1,2,614900,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1129-15-northtown-way/16201012/mlsc5366590/,"#1129 -15 NORTHTOWN WAY, Toronto, Ontario, M2N 7A2",M2N 7A2,0,0,1+1,2,610000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/604-40-richview-rd/16194055/mlsw5365519/,"#604 -40 RICHVIEW RD, Toronto, Ontario, M9A 5C1",M9A 5C1,0,0,2,2,599900,Apartment,,,Brick,Yes,Heat Pump,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1807-225-sherway-gardens-rd/16196652/mlsw5365799/,"#1807 -225 SHERWAY GARDENS RD, Toronto, Ontario, M9C 0A3",M9C 0A3,0,0,2,2,599000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1012-14-york-st/16196767/mlsc5365679/,"#1012 -14 YORK ST, Toronto, Ontario, M5J 2Z2",M5J 2Z2,0,0,1+1,1,599000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/432-560-front-st-w/16194215/mlsc5365507/,"##432 -560 FRONT ST W, Toronto, Ontario, M5V 1C1",M5V 1C1,0,0,1,1,599000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/205-2150-lawrence-ave-e/16194140/mlse5365364/,"## 205 -2150 LAWRENCE AVE E, Toronto, Ontario, M1R 3A7",M1R 3A7,0,0,2,2,598888,Apartment,,,"Brick, Stucco",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1302-185-roehampton-ave/16193760/mlsc5365523/,"#1302 -185 ROEHAMPTON AVE, Toronto, Ontario, M4P 0C6",M4P 0C6,0,0,1+1,1,598000,Apartment,,,"Concrete, Vinyl",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/807-28-byng-ave/16196184/mlsc5366081/,"#807 -28 BYNG AVE, Toronto, Ontario, M2N 7H4",M2N 7H4,0,0,2,2,598000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1209-36-forest-manor-rd/16193793/mlsc5365274/,"#1209 -36 FOREST MANOR RD, Toronto, Ontario, M2J 1M5",M2J 1M5,0,0,1+1,1,596800,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
